id,Cycle,Time,Total_Energy,Gas_Energy,Density
1708,202,105.811,0.796033,-4.773525,-5.716199
1709,216,105.741,0.795036,-5.214454,-5.481677
1710,183,102.420,0.756178,-5.018092,-5.033394
1711,207,106.999,0.419385,-3.399792,-5.475163
1712,185,98.740,0.081303,0.484097,-5.729220
1713,214,97.449,0.760755,-5.269874,-5.088259
1714,219,102.207,0.756373,-4.618754,-5.940721
1715,219,100.128,0.415280,-3.163248,-5.941490
1716,189,107.494,0.666314,-4.192040,-5.150563
1717,217,103.828,0.453112,-3.182243,-5.875229
1718,201,103.340,0.946713,-5.011709,-5.191497
1719,210,101.905,0.726547,-5.045809,-4.827813
1720,208,104.499,0.616015,-4.462509,-4.899720
1721,201,106.928,0.526991,-3.996902,-5.542343
1722,214,101.510,0.505262,-3.496956,-5.683901
1723,182,103.320,0.378080,-2.923761,-5.571456
1724,207,105.713,0.915130,-5.898434,-5.645858
1725,218,100.929,0.712523,-4.599500,-5.119958
1726,205,97.898,0.410489,-3.540727,-5.463760
1727,212,95.575,0.904558,-5.952477,-4.595133
1728,180,99.435,0.501924,-4.015293,-5.341431
1729,191,103.975,0.346462,-2.422187,-5.857001
1730,185,106.248,0.928011,-4.487658,-5.060538
1731,182,97.626,0.824641,-4.915770,-5.016723
1732,217,107.258,0.505930,-3.687979,-5.351195
1733,190,102.214,0.782880,-5.268514,-5.104455
1734,205,105.769,0.550242,-4.431184,-5.523727
1735,205,97.235,0.284573,-1.825213,-5.758369
1736,191,108.223,0.618231,-4.248501,-5.630213
1737,195,102.292,0.770494,-4.442306,-5.512176
1738,210,106.819,0.616248,-4.467973,-5.403271
1739,214,97.736,0.772354,-4.888286,-5.128191
1740,201,99.222,0.640378,-3.987941,-5.218012
1741,207,98.825,0.650592,-4.674177,-5.360293
1742,214,100.719,0.766839,-4.730309,-5.344028
1743,219,108.432,0.232124,-1.026834,-5.857173
1744,213,96.718,0.899363,-4.994939,-5.282345
1745,181,96.187,0.936010,-4.767193,-5.155700
1746,183,106.009,0.690845,-4.626851,-5.135197
1747,201,100.446,0.571021,-4.388215,-5.334590
1748,214,108.447,0.939478,-4.657258,-5.748203
1749,188,102.155,0.618959,-4.855675,-5.049508
1750,187,102.382,0.731166,-4.842895,-5.384046
1751,183,96.437,0.831198,-5.000841,-5.199873
1752,203,101.114,0.664604,-4.629261,-4.922719
1753,204,107.619,0.577927,-3.791795,-5.514410
1754,191,107.224,0.519154,-3.777480,-5.434052
1755,185,98.048,0.827652,-4.787451,-5.135828
1756,210,108.977,0.730783,-4.384981,-5.150756
1757,191,95.061,0.262470,-1.463996,-5.872783
1758,187,107.142,0.597767,-5.010591,-5.521759
1759,214,95.672,0.589079,-4.328945,-5.621181
1760,200,105.218,0.554755,-4.273769,-5.079911
1761,187,107.008,0.319030,-1.652386,-5.782991
1762,183,106.252,0.802085,-4.865727,-5.329279
1763,190,95.223,0.223957,-1.238092,-5.818687
1764,188,99.145,0.632193,-4.214383,-5.748285
1765,185,98.470,0.962350,-5.740445,-5.556725
1766,188,105.468,0.338683,-2.335503,-5.884519
1767,202,102.160,0.635994,-4.260034,-5.006463
1768,204,100.214,0.674797,-4.373693,-5.656079
1769,215,103.414,0.497884,-3.392643,-6.039746
1770,207,108.617,0.813685,-4.845060,-5.064536
1771,196,102.464,0.570628,-4.319612,-5.544753
1772,204,99.182,0.672701,-4.428781,-5.492410
1773,197,107.876,0.880065,-4.953862,-6.077743
1774,193,108.443,0.821253,-4.436987,-5.464295
1775,192,107.715,0.331238,-2.418257,-5.885877
1776,181,96.420,0.865924,-4.775268,-5.349486
1777,194,106.580,0.934183,-4.371873,-5.750829
1778,215,103.323,0.779705,-4.635400,-5.572495
1779,204,98.834,0.967143,-4.625712,-5.169525
1780,195,97.423,0.539880,-3.882108,-5.414823
1781,204,108.631,0.567026,-4.182896,-5.565044
1782,217,99.012,0.551397,-4.416119,-5.641061
1783,199,106.034,0.847463,-5.108188,-5.224464
1784,184,95.390,0.472622,-3.785961,-5.460148
1785,180,97.285,0.772318,-4.293504,-5.487968
1786,208,97.155,0.705484,-4.698304,-5.595495
1787,205,98.222,0.973331,-5.434658,-5.541393
1788,184,103.171,0.898823,-4.954940,-5.245777
1789,184,99.278,0.774151,-5.006992,-5.058962
1790,200,106.104,0.499737,-3.690129,-5.829789
1791,197,97.439,0.808162,-4.920136,-5.444788
1792,196,105.894,0.338296,-2.573770,-5.942770
1793,192,106.117,0.858783,-4.761997,-5.135346
1794,208,97.877,0.761426,-5.499527,-4.876589
1795,205,103.554,0.646082,-4.134697,-5.193290
1796,206,99.440,0.790128,-4.880156,-5.490363
1797,211,108.891,0.854942,-5.233040,-5.412480
1798,218,104.106,0.347038,-2.255440,-5.827963
1799,217,108.177,0.920711,-5.097427,-5.537577
1800,185,97.260,0.177007,-0.392043,-5.720349
1801,188,97.039,0.632205,-4.840401,-5.553081
1802,199,108.225,0.153390,-0.491130,-6.031973
1803,202,97.979,0.682004,-4.303513,-5.370662
1804,183,101.230,0.798264,-4.760209,-4.975881
1805,218,107.656,0.845393,-4.783805,-5.297585
1806,193,99.466,0.893293,-5.604704,-5.329548
1807,195,98.735,0.743941,-4.687767,-5.177900
1808,194,97.485,0.551291,-4.454942,-5.451252
1809,191,105.536,0.487635,-3.883607,-5.916477
1810,214,102.979,0.670677,-4.712422,-5.416668
1811,202,103.912,0.905525,-5.080638,-5.233069
1812,210,107.275,0.784927,-4.992333,-4.928373
1813,202,101.236,0.567991,-4.565322,-5.494952
1814,184,105.627,0.837450,-5.077870,-5.772281
1815,208,107.374,0.575273,-4.192221,-5.644198
1816,208,95.951,0.354566,-2.754272,-5.773213
1817,211,103.724,0.236203,-1.292205,-5.900825
1818,203,96.766,0.580334,-4.601319,-5.203201
1819,197,108.058,0.788773,-5.072911,-5.363230
1820,217,97.595,0.259528,-1.892933,-5.816030
1821,202,104.115,0.972246,-6.040539,-5.476200
1822,185,100.587,0.663860,-4.633146,-5.640443
1823,214,101.489,0.842738,-5.629539,-5.808651
1824,207,100.387,0.946949,-4.751842,-4.333557
1825,197,105.584,0.713850,-5.193975,-5.101373
1826,216,100.906,0.933477,-5.276619,-5.621893
1827,200,108.172,0.270326,-1.303286,-5.771306
1828,217,96.884,0.754055,-4.818524,-5.349774
1829,200,98.062,0.558775,-4.098008,-5.533779
1830,204,104.532,0.295837,-1.823231,-5.918165
1831,209,97.705,0.728833,-5.088555,-5.563228
1832,190,99.486,0.843813,-5.472271,-5.830229
1833,201,99.267,0.506728,-3.445735,-5.934382
1834,213,100.956,0.535664,-4.173562,-5.579826
1835,192,105.955,0.687548,-5.129788,-5.076644
1836,202,95.135,0.669574,-4.660546,-5.414813
1837,180,107.815,0.953092,-4.497912,-4.991098
1838,203,100.191,0.961946,-5.217624,-5.612516
1839,199,97.780,0.621853,-3.938226,-5.331780
1840,186,97.104,0.504231,-3.906884,-5.455383
1841,205,108.059,0.398386,-3.182220,-5.836874
1842,214,105.028,0.835733,-5.005318,-5.241840
1843,208,99.353,0.688502,-4.268041,-4.950027
1844,194,98.879,0.555863,-3.702556,-5.177845
1845,200,103.349,0.662976,-4.516123,-5.373910
1846,199,106.476,0.901426,-4.575996,-5.800622
1847,192,95.460,0.903947,-5.045235,-5.385353
1848,182,101.011,0.464234,-3.637586,-5.736393
1849,182,105.355,0.701829,-4.178629,-4.845386
1850,205,106.748,0.774788,-4.938505,-5.296867
1851,190,99.600,0.771432,-4.977260,-5.316926
1852,188,105.559,0.455446,-3.102279,-5.453249
1853,213,101.448,0.632243,-5.644272,-5.312943
1854,190,96.052,0.962462,-5.001570,-4.997591
1855,212,102.271,0.874513,-5.853951,-5.173716
1856,191,107.508,0.320658,-1.921195,-5.886518
1857,209,106.980,0.657136,-4.610911,-5.304301
1858,194,100.284,0.741091,-4.846703,-5.690528
1859,186,95.572,0.836842,-5.425477,-5.100249
1860,193,97.058,0.478321,-3.610807,-5.385926
1861,182,102.345,0.391764,-2.824073,-5.706695
1862,219,106.454,0.383339,-3.027073,-5.780846
1863,187,100.449,0.875629,-5.799485,-5.608710
1864,181,97.726,0.327923,-2.112821,-5.713986
1865,180,108.564,0.592590,-4.118504,-5.289346
1866,195,97.784,0.480442,-3.087074,-5.658271
1867,182,105.898,0.604691,-4.888823,-4.952066
1868,219,107.774,0.857288,-4.947773,-5.283293
1869,209,99.727,0.854992,-5.361365,-5.511252
1870,194,97.843,0.112470,0.193952,-5.818211
1871,192,108.003,0.345945,-2.448189,-5.999374
1872,192,96.038,0.524914,-4.226363,-5.518480
1873,210,103.633,0.490461,-4.095731,-5.404589
1874,182,98.344,0.619443,-4.186778,-5.363225
1875,217,104.443,0.355625,-2.134537,-6.002748
1876,213,104.010,0.966757,-4.905974,-5.625263
1877,188,97.700,0.777052,-4.621734,-5.484215
1878,208,102.656,0.789596,-5.102084,-5.197710
1879,191,99.516,0.755344,-5.109890,-4.882533
1880,180,105.111,0.748675,-5.261537,-5.586590
1881,185,98.461,0.423560,-3.274624,-5.674169
1882,212,98.201,0.402775,-2.793970,-6.044518
1883,210,104.892,0.711083,-4.776676,-4.969569
1884,213,101.043,0.686829,-4.799743,-5.609698
1885,204,103.625,0.857414,-5.093344,-4.707652
1886,206,102.793,0.404367,-3.079122,-5.808376
1887,217,102.342,0.514175,-3.784554,-5.440235
1888,201,102.079,0.338091,-1.853264,-6.001937
1889,182,100.525,0.658562,-4.443939,-5.807828
1890,199,99.833,0.360352,-2.402948,-5.806922
1891,189,104.744,0.584828,-4.198318,-5.506151
1892,188,106.026,0.758803,-4.955389,-5.132922
1893,202,105.948,0.827790,-4.883353,-4.904263
1894,201,103.382,0.815040,-4.798265,-4.786360
1895,212,96.986,0.456966,-3.270708,-5.959994
1896,201,102.979,0.936333,-4.638005,-4.865521
1897,215,108.536,0.411602,-3.690004,-5.712896
1898,209,105.055,0.140978,-0.488225,-5.743467
1899,195,100.750,0.884973,-4.588684,-5.986839
1900,194,108.424,0.600460,-3.656956,-5.545768
1901,197,99.022,0.178123,-0.557785,-5.748990
1902,195,99.949,0.659897,-4.297850,-5.739538
1903,192,101.306,0.346729,-2.449970,-5.882869
1904,193,95.159,0.863982,-4.498538,-6.137594
1905,208,101.204,0.482561,-3.783978,-5.726233
1906,212,95.351,0.257044,-1.446273,-5.736940
1907,194,98.371,0.401025,-2.498541,-6.141819
1908,194,107.338,0.835627,-4.594505,-5.520669
1909,215,103.630,0.496282,-3.821863,-5.674452
1910,182,99.787,0.821713,-5.451343,-5.197784
1911,218,104.252,0.809777,-4.898120,-5.343734
1912,181,107.579,0.481842,-3.162360,-6.061641
1913,201,104.030,0.390313,-3.057905,-6.187422
1914,211,100.577,0.873136,-4.945683,-5.529281
1915,182,101.429,0.691430,-3.895870,-5.461022
1916,183,95.397,0.376235,-2.605139,-5.845402
1917,199,104.524,0.677864,-3.710921,-5.596741
1918,192,104.911,0.355398,-2.205707,-5.637472
1919,218,102.921,0.884065,-5.382076,-5.084630
1920,209,102.912,0.615715,-4.214928,-5.224724
1921,190,103.340,0.923925,-4.793481,-5.390877
1922,189,101.624,0.926236,-5.642367,-5.545316
1923,215,106.822,0.564292,-4.559106,-5.583629
1924,201,103.646,0.740298,-5.071973,-5.316841
1925,215,98.749,0.143066,-0.106768,-5.829479
1926,198,95.851,0.529986,-3.860269,-5.240932
1927,190,104.921,0.920591,-5.494020,-5.538547
1928,212,102.567,0.572116,-3.679790,-5.496414
1929,202,96.928,0.462602,-3.402925,-5.500109
1930,194,100.603,0.439100,-3.262008,-5.699646
1931,198,105.158,0.518908,-3.889746,-5.644317
1932,184,103.829,0.849813,-4.115546,-5.297680
1933,217,103.093,0.766237,-4.661772,-5.436074
1934,202,106.083,0.591096,-3.928223,-5.484136
1935,200,98.159,0.137544,-0.006168,-5.705830
1936,218,105.808,0.965691,-5.614527,-5.638600
1937,196,104.467,0.420087,-2.756348,-5.889001
1938,210,101.970,0.654450,-4.664093,-5.275072
1939,213,96.906,0.867971,-5.049955,-5.294570
1940,194,99.532,0.582090,-4.505944,-5.329712
1941,219,104.851,0.824981,-5.146213,-5.052539
1942,209,104.341,0.942033,-4.723272,-4.989774
1943,205,99.464,0.884962,-5.396810,-5.276735
1944,205,100.128,0.369944,-2.209177,-5.665792
1945,204,107.481,0.909801,-5.440167,-5.629838
1946,202,108.439,0.934603,-5.160658,-5.372970
1947,192,104.956,0.802605,-5.420886,-5.152977
1948,218,103.378,0.734135,-5.153180,-5.300652
1949,212,96.785,0.578737,-4.300367,-5.742127
1950,181,97.004,0.686530,-5.147484,-5.310950
1951,187,103.794,0.742451,-5.086687,-5.579406
1952,185,105.332,0.912129,-4.424709,-5.229544
1953,189,106.657,0.458576,-3.532963,-5.784069
1954,190,106.697,0.929769,-5.447269,-5.198196
1955,189,102.345,0.469942,-3.365152,-5.421495
1956,192,95.541,0.966180,-5.420567,-5.460967
1957,212,98.473,0.865292,-4.556218,-5.367424
1958,213,98.554,0.824632,-4.537645,-5.511403
1959,209,103.559,0.894724,-4.974365,-5.329846
1960,194,95.093,0.477418,-3.487461,-5.871396
1961,193,106.416,0.893558,-5.250485,-5.228112
1962,196,96.359,0.950038,-5.091288,-5.218236
1963,200,103.090,0.716100,-4.717491,-5.541607
1964,190,97.913,0.993694,-5.209250,-5.481056
1965,182,97.963,0.127146,-0.183171,-5.812074
1966,207,100.374,0.208743,-0.842457,-5.679699
1967,204,105.700,0.866560,-4.999589,-5.699922
1968,205,104.862,0.617444,-3.930126,-5.320957
1969,209,97.469,0.836990,-4.560604,-5.109268
1970,210,105.335,0.460405,-3.512252,-5.251229
1971,205,106.615,0.562820,-4.053760,-5.422836
1972,207,96.122,0.483797,-3.277481,-5.715596
1973,196,100.749,0.977206,-5.203607,-5.501141
1974,199,99.777,0.735482,-4.322269,-5.195948
1975,208,101.482,0.511534,-3.689472,-5.572344
1976,190,108.640,0.187254,-0.647571,-5.903537
1977,186,96.224,0.717797,-3.987321,-5.316425
1978,184,100.285,0.665548,-5.171013,-4.925110
1979,205,107.693,0.577634,-4.280424,-5.457828
1980,180,107.728,0.791299,-5.169952,-5.116140
1981,185,99.837,0.635677,-4.026020,-5.444007
1982,184,105.421,0.366545,-2.718975,-6.012036
1983,180,100.990,0.630652,-4.757883,-5.745433
1984,196,97.151,0.473876,-3.813346,-5.942156
1985,184,108.766,0.792388,-4.620857,-5.081754
1986,185,104.523,0.906777,-4.383835,-5.848383
1987,187,100.222,0.894913,-5.803019,-5.135989
1988,218,108.343,0.405452,-2.732974,-6.051402
1989,184,99.327,0.485339,-3.690308,-5.551063
1990,195,98.927,0.927566,-4.619112,-4.857986
1991,183,98.129,0.593509,-4.596251,-5.168806
1992,196,103.488,0.703264,-4.753902,-5.103892
1993,193,105.352,0.703070,-4.343575,-5.284955
1994,185,99.746,0.923805,-5.741481,-5.184872
1995,207,102.040,0.576634,-4.298841,-5.340255
1996,197,97.361,0.612410,-4.257127,-5.459116
1997,217,99.723,0.661564,-4.854515,-5.072857
1998,188,98.187,0.832411,-4.547026,-5.490049
1999,184,105.393,0.782408,-4.495665,-5.746896
2000,183,106.134,0.805854,-5.106295,-6.034180
2001,201,106.029,0.545194,-3.871144,-5.504890
2002,198,104.804,0.813607,-4.907832,-5.332064
2003,196,108.962,0.369068,-2.862391,-5.651961
2004,203,103.779,0.977835,-5.733249,-5.277066
2005,191,103.097,0.187247,-0.713621,-5.947374
2006,207,106.169,0.599641,-4.373407,-5.527413
2007,188,106.253,0.390336,-2.742506,-5.650170
2008,181,99.779,0.944461,-4.887064,-5.699024
2009,219,108.134,0.875114,-5.710522,-4.598739
2010,184,100.553,0.631550,-4.639660,-5.037719
2011,210,102.470,0.810409,-4.994528,-5.915602
2012,184,105.168,1.007220,-5.223425,-5.134158
2013,210,106.830,0.575254,-4.201112,-5.846224
2014,214,107.986,0.222257,-1.251813,-5.935411
2015,186,108.684,0.830274,-4.900528,-5.914887
2016,183,106.214,0.737042,-4.734144,-5.405906
2017,217,95.933,0.773621,-4.830062,-5.344685
2018,181,99.982,0.884914,-5.832073,-5.310777
2019,202,101.340,0.665794,-4.151448,-5.274844
2020,218,108.707,0.720779,-5.025868,-4.967788
2021,188,104.453,0.464204,-3.345293,-5.746337
2022,195,97.050,0.820542,-5.702347,-5.405314
2023,212,105.818,0.915796,-5.282507,-5.177674
2024,200,101.305,0.772077,-4.976076,-4.845152
2025,180,101.107,0.889314,-4.989983,-4.655789
2026,194,105.872,0.947715,-4.922546,-5.245341
2027,190,104.856,0.571435,-4.256053,-5.333392
2028,185,100.144,0.366364,-2.402076,-5.608601
2029,193,99.837,0.280546,-1.563417,-6.140736
2030,185,107.314,0.538217,-4.112916,-5.885228
2031,215,105.968,0.922217,-4.587034,-5.858882
2032,199,98.557,0.768235,-4.978718,-4.942091
2033,205,106.258,0.498447,-4.155949,-5.898207
2034,218,98.679,0.853466,-5.168507,-5.356107
2035,197,106.679,0.880867,-4.800329,-5.004902
2036,183,105.038,0.280941,-1.887001,-5.773415
2037,192,102.548,0.778295,-4.398889,-4.899361
2038,183,101.833,0.684081,-4.784283,-5.208035
2039,204,102.898,0.430830,-3.638107,-5.652268
2040,210,103.469,0.833603,-5.106035,-5.629503
2041,196,95.802,0.480450,-3.780533,-5.521057
2042,182,106.205,0.425793,-3.382938,-6.216596
2043,218,105.467,0.864281,-5.665266,-5.087469
2044,215,97.099,0.891845,-5.163905,-5.383960
2045,210,100.310,0.843978,-5.282805,-4.462846
2046,201,96.209,0.641473,-4.203885,-5.245603
2047,197,102.355,0.452857,-2.865637,-5.711563
2048,218,103.319,0.661319,-4.595180,-5.216215
2049,210,104.192,0.676301,-4.176084,-5.420120
2050,183,103.254,0.731580,-4.679805,-5.376754
2051,182,97.751,0.849336,-5.024188,-4.963881
2052,189,100.996,0.407757,-2.469465,-6.110994
2053,184,103.477,0.347487,-2.765422,-5.850296
2054,188,103.128,0.215817,-1.012960,-5.743589
2055,217,101.147,0.914167,-4.500205,-5.201395
2056,214,97.465,0.797068,-5.136890,-5.140438
2057,187,103.740,1.011230,-4.968729,-5.238009
2058,186,98.867,0.758351,-4.501404,-5.188084
2059,195,98.868,0.395172,-2.936485,-5.620125
2060,205,104.667,0.678157,-4.675848,-5.523153
2061,197,100.982,0.778684,-4.630636,-5.300431
2062,208,108.185,0.472515,-3.448763,-5.870003
2063,212,98.211,0.172572,-0.222679,-5.782885
2064,192,101.112,0.514186,-3.170080,-5.731475
2065,205,108.330,0.955568,-4.943851,-5.312269
2066,181,107.049,0.637762,-4.286604,-5.634059
2067,217,108.719,0.656480,-4.646760,-5.929358
2068,197,102.855,0.395537,-2.779097,-5.644080
2069,210,104.335,0.693502,-4.740631,-5.171174
2070,218,104.792,0.621694,-4.806254,-5.470005
2071,205,97.089,0.235894,-1.230246,-5.792516
2072,198,106.010,0.612164,-4.172003,-5.240330
2073,198,108.835,0.954743,-5.023893,-5.326643
2074,219,106.043,0.843147,-5.471116,-5.428966
2075,183,106.541,0.459417,-3.385490,-5.933126
2076,215,104.355,0.149660,-0.127337,-5.753394
2077,219,108.968,0.920986,-5.338055,-5.532289
2078,198,103.674,0.853056,-5.069004,-5.450294
2079,188,104.451,0.795858,-5.148919,-5.192565
2080,213,102.668,0.602928,-3.874345,-5.577318
2081,183,106.002,0.231250,-1.029390,-6.080765
2082,185,97.814,0.261949,-1.392390,-5.970394
2083,198,101.566,0.725754,-5.199686,-5.378041
2084,186,105.917,0.611381,-4.334459,-5.965436
2085,215,107.987,1.028902,-4.856739,-5.679382
2086,197,103.230,0.729944,-5.069340,-5.364887
2087,192,99.833,0.947155,-5.300358,-5.615672
2088,187,95.578,0.953796,-5.445458,-5.561969
2089,211,96.971,0.480507,-3.378968,-5.660682
2090,185,103.230,0.190332,-0.655132,-6.034193
2091,198,96.640,0.368845,-2.161136,-5.720776
2092,186,101.789,0.866208,-5.906773,-5.210129
2093,216,103.638,0.656575,-5.157115,-5.472061
2094,205,108.174,0.918980,-4.845286,-5.348381
2095,211,106.073,0.695689,-4.559672,-5.063221
2096,187,106.500,0.604894,-4.402386,-5.557584
2097,200,95.875,0.362230,-2.807911,-5.985040
2098,204,95.666,0.420694,-3.415688,-5.787243
2099,216,106.935,0.337950,-2.601738,-6.256715
2100,210,102.796,0.529415,-4.377647,-5.582920
2101,181,95.103,0.948214,-5.004162,-5.675888
2102,196,107.979,0.668219,-4.596778,-5.360603
2103,192,97.974,0.478756,-3.570268,-5.564372
2104,198,98.824,0.699609,-4.274142,-5.421994
2105,187,98.532,0.511347,-3.794496,-5.676631
2106,217,95.948,0.198684,-0.823952,-5.624567
2107,203,105.905,0.372607,-2.490859,-5.756971
2108,196,103.933,0.420658,-2.615849,-5.681400
2109,206,98.463,0.774966,-5.176783,-5.184134
2110,203,99.343,0.888290,-5.224357,-5.050988
2111,218,104.195,0.805294,-4.986810,-5.169083
2112,215,99.709,0.675167,-4.368052,-5.426435
2113,196,96.346,0.087932,0.060258,-5.706984
2114,214,106.143,0.868960,-4.958290,-4.926914
2115,210,95.204,0.622789,-4.170870,-5.316650
2116,198,95.610,0.775600,-4.755885,-4.943745
2117,211,96.522,0.559599,-4.188159,-5.699911
2118,182,102.801,0.978156,-4.477422,-4.705227
2119,205,100.456,0.519609,-3.618900,-5.550616
2120,211,105.972,0.913099,-4.603431,-5.173885
2121,188,99.609,0.926301,-5.413075,-5.292518
2122,183,102.982,0.375485,-2.723272,-5.921048
2123,198,99.019,0.478884,-3.383281,-5.243564
2124,184,105.448,0.349657,-2.035005,-5.920771
2125,205,108.631,0.813283,-4.506725,-5.512860
2126,186,104.403,0.170928,-0.671647,-5.636709
2127,218,104.855,0.873332,-5.027708,-5.455826
2128,202,101.071,0.734436,-5.027086,-5.584210
2129,219,101.929,0.397819,-2.093239,-5.970716
2130,210,99.816,0.491198,-4.064752,-5.684264
2131,202,105.856,0.721455,-4.548252,-5.496754
2132,186,99.248,0.930353,-6.129504,-5.173169
2133,213,100.441,0.563259,-3.685473,-5.221187
2134,196,106.605,0.554739,-4.197470,-4.984958
2135,189,99.512,0.820615,-4.637937,-5.541097
2136,210,100.517,0.891787,-5.248394,-5.200032
2137,197,99.075,0.550250,-4.273428,-4.856307
2138,204,104.953,0.592323,-4.458556,-5.221879
2139,219,97.949,0.816839,-4.880750,-5.313801
2140,197,98.439,1.049451,-4.787246,-5.148499
2141,195,102.601,1.024519,-4.842244,-5.833193
2142,200,96.007,0.648086,-4.340765,-5.495304
2143,214,95.766,0.350779,-2.386467,-5.657549
2144,214,108.052,0.636100,-4.263777,-5.491805
2145,191,99.791,0.196195,-1.010638,-5.784628
2146,215,105.989,0.736670,-4.978803,-5.078395
2147,217,99.459,0.538109,-4.400146,-5.564667
2148,184,107.794,0.751448,-4.828102,-5.076203
2149,188,108.310,0.797394,-5.590722,-5.541041
2150,181,97.619,0.866773,-5.344760,-5.336654
2151,186,106.640,0.960791,-4.836745,-5.223065
2152,180,95.967,0.866449,-3.985338,-5.119831
2153,218,95.416,0.336479,-2.048048,-5.842323
2154,218,99.435,0.594806,-4.456257,-5.392225
2155,205,107.926,0.838411,-5.184732,-5.558336
2156,187,104.950,0.595690,-4.427428,-5.209079
2157,197,98.671,0.631920,-3.556704,-5.184134
