event_id,user_id,session_min,page_views,add_to_cart,revenue_usd,device_score,region_id,day_of_week,hour_utc,anomaly_score
3258,1057,19,36,0,30.87,0.41,6,2,17,0.195
3259,1058,20,25,0,32.60,0.54,7,3,18,0.195
3260,1059,21,33,0,34.33,0.67,8,4,19,0.194
3261,1060,22,22,0,36.06,0.80,9,5,20,0.193
3262,1061,23,30,0,37.79,0.93,10,6,21,0.192
3263,1062,24,38,0,39.52,0.06,11,0,22,0.191
3264,1063,25,27,0,41.25,0.19,12,1,23,0.190
3265,1064,26,35,0,42.98,0.32,1,2,0,0.189
3266,1065,27,43,0,44.71,0.45,2,3,1,0.188
3267,1066,28,32,0,46.45,0.58,3,4,2,0.187
3268,1067,29,40,1,48.18,0.71,4,5,3,0.186
3269,1068,30,29,0,49.91,0.84,5,6,4,0.185
3270,1069,31,37,0,51.64,0.97,6,0,5,0.184
3271,1070,32,45,0,53.37,0.10,7,1,6,0.182
3272,1071,33,34,0,55.10,0.23,8,2,7,0.181
3273,1072,34,42,0,56.83,0.36,9,3,8,0.180
3274,1073,35,50,0,58.56,0.49,10,4,9,0.179
3275,1074,36,39,0,60.29,0.62,11,5,10,0.177
3276,1075,37,47,0,62.02,0.75,12,6,11,0.176
3277,1076,38,55,0,63.76,0.88,1,0,12,0.175
3278,1077,39,44,0,65.49,0.01,2,1,13,0.173
3279,1078,40,52,1,67.22,0.14,3,2,14,0.172
3280,1079,41,41,0,68.95,0.27,4,3,15,0.170
3281,1080,42,49,0,70.68,0.40,5,4,16,0.169
3282,1081,43,57,0,72.41,0.53,6,5,17,0.167
3283,1082,44,46,0,74.14,0.66,7,6,18,0.166
3284,1083,45,54,0,75.87,0.79,8,0,19,0.164
3285,1084,46,62,0,77.60,0.92,9,1,20,0.163
3286,1085,2,51,0,79.33,0.05,10,2,21,0.161
3287,1086,3,59,0,81.07,0.18,11,3,22,0.160
3288,1087,4,48,0,82.80,0.31,12,4,23,0.158
3289,1088,5,56,0,84.53,0.44,1,5,0,0.157
3290,1089,6,64,1,86.26,0.57,2,6,1,0.155
3291,1090,7,53,0,87.99,0.70,3,0,2,0.153
3292,1091,8,61,0,0.72,0.83,4,1,3,0.152
3293,1092,9,69,0,2.45,0.96,5,2,4,0.150
3294,1093,10,58,0,4.18,0.09,6,3,5,0.148
3295,1094,11,66,0,5.91,0.22,7,4,6,0.147
3296,1095,12,74,0,7.64,0.35,8,5,7,0.145
3297,1096,13,63,0,9.38,0.48,9,6,8,0.143
3298,1097,14,71,0,11.11,0.61,10,0,9,0.142
3299,1098,15,60,0,12.84,0.74,11,1,10,0.140
3300,1099,16,68,0,14.57,0.87,12,2,11,0.138
3301,1100,17,76,1,16.30,0.00,1,3,12,0.137
3302,1101,18,65,0,18.03,0.13,2,4,13,0.135
3303,1102,19,73,0,19.76,0.26,3,5,14,0.133
3304,1103,20,81,0,21.49,0.39,4,6,15,0.131
3305,1104,21,70,0,23.22,0.52,5,0,16,0.130
3306,1105,22,78,0,24.95,0.65,6,1,17,0.128
3307,1106,23,67,0,26.69,0.78,7,2,18,0.126
3308,1107,24,75,0,28.42,0.91,8,3,19,0.125
3309,1108,25,83,0,30.15,0.04,9,4,20,0.123
3310,1109,26,72,0,31.88,0.17,10,5,21,0.121
3311,1110,27,80,0,33.61,0.30,11,6,22,0.120
3312,1111,28,88,1,35.34,0.43,12,0,23,0.118
3313,1112,29,77,0,37.07,0.56,1,1,0,0.116
3314,1113,30,85,0,38.80,0.69,2,2,1,0.115
3315,1114,31,93,0,40.53,0.82,3,3,2,0.113
3316,1115,32,82,0,42.26,0.95,4,4,3,0.112
3317,1116,33,90,0,44.00,0.08,5,5,4,0.110
3318,1117,34,79,0,45.73,0.21,6,6,5,0.108
3319,1118,35,87,0,47.46,0.34,7,0,6,0.107
3320,1119,36,95,0,49.19,0.47,8,1,7,0.105
3321,1120,37,84,0,50.92,0.60,9,2,8,0.104
3322,1121,38,92,0,52.65,0.73,10,3,9,0.102
3323,1122,39,100,1,54.38,0.86,11,4,10,0.101
3324,1123,40,89,0,56.11,0.99,12,5,11,0.099
3325,1124,41,97,0,57.84,0.12,1,6,12,0.098
3326,1125,42,86,0,59.57,0.25,2,0,13,0.096
3327,1126,43,94,0,61.31,0.38,3,1,14,0.095
3328,1127,44,102,0,63.04,0.51,4,2,15,0.094
3329,1128,45,91,0,64.77,0.64,5,3,16,0.092
3330,1129,46,99,0,66.50,0.77,6,4,17,0.091
3331,1130,2,107,0,68.23,0.90,7,5,18,0.090
3332,1131,3,96,0,69.96,0.03,8,6,19,0.088
3333,1132,4,104,0,71.69,0.16,9,0,20,0.087
3334,1133,5,112,1,73.42,0.29,10,1,21,0.086
3335,1134,6,101,0,75.15,0.42,11,2,22,0.085
3336,1135,7,109,0,76.88,0.55,12,3,23,0.084
3337,1136,8,98,0,78.62,0.68,1,4,0,0.083
3338,1137,9,106,0,80.35,0.81,2,5,1,0.082
3339,1138,10,114,0,82.08,0.94,3,6,2,0.081
3340,1139,11,103,0,83.81,0.07,4,0,3,0.080
3341,1140,12,111,0,85.54,0.20,5,1,4,0.079
3342,1141,13,119,0,87.27,0.33,6,2,5,0.078
3343,1142,14,108,0,0.00,0.46,7,3,6,0.077
3344,1143,15,116,0,1.73,0.59,8,4,7,0.076
3345,1144,16,105,1,3.46,0.72,9,5,8,0.075
3346,1145,17,113,0,5.19,0.85,10,6,9,0.074
3347,1146,18,121,0,6.93,0.98,11,0,10,0.074
3348,1147,19,110,0,8.66,0.11,12,1,11,0.073
3349,1148,20,118,0,10.39,0.24,1,2,12,0.072
3350,1149,21,126,0,12.12,0.37,2,3,13,0.072
3351,1150,22,115,0,13.85,0.50,3,4,14,0.071
3352,1151,23,123,0,15.58,0.63,4,5,15,0.070
3353,1152,24,131,0,17.31,0.76,5,6,16,0.070
3354,1153,25,120,0,19.04,0.89,6,0,17,0.069
3355,1154,26,128,0,20.77,0.02,7,1,18,0.069
3356,1155,27,117,1,22.50,0.15,8,2,19,0.069
3357,1156,28,125,0,24.24,0.28,9,3,20,0.068
3358,1157,29,133,0,25.97,0.41,10,4,21,0.068
3359,1158,30,122,0,27.70,0.54,11,5,22,0.068
3360,1159,31,130,0,29.43,0.67,12,6,23,0.068
3361,1160,32,18,0,31.16,0.80,1,0,0,0.067
3362,1161,33,7,0,32.89,0.93,2,1,1,0.067
3363,1162,34,15,0,34.62,0.06,3,2,2,0.067
3364,1163,35,4,0,36.35,0.19,4,3,3,0.067
3365,1164,36,12,0,38.08,0.32,5,4,4,0.067
3366,1165,37,20,0,39.81,0.45,6,5,5,0.067
3367,1166,38,9,1,41.55,0.58,7,6,6,0.068
3368,1167,39,17,0,43.28,0.71,8,0,7,0.068
3369,1168,40,25,0,45.01,0.84,9,1,8,0.068
3370,1169,41,14,0,46.74,0.97,10,2,9,0.068
3371,1170,42,22,0,48.47,0.10,11,3,10,0.069
3372,1171,43,30,0,50.20,0.23,12,4,11,0.069
3373,1172,44,19,0,51.93,0.36,1,5,12,0.069
3374,1173,45,27,0,53.66,0.49,2,6,13,0.070
3375,1174,46,16,0,55.39,0.62,3,0,14,0.070
3376,1175,2,24,0,57.12,0.75,4,1,15,0.071
3377,1176,3,32,0,58.86,0.88,5,2,16,0.072
3378,1177,4,21,1,60.59,0.01,6,3,17,0.072
3379,1178,5,29,0,62.32,0.14,7,4,18,0.073
3380,1179,6,37,0,64.05,0.27,8,5,19,0.074
3381,1180,7,26,0,65.78,0.40,9,6,20,0.074
3382,1181,8,34,0,67.51,0.53,10,0,21,0.075
3383,1182,9,23,0,69.24,0.66,11,1,22,0.076
3384,1183,10,31,0,70.97,0.79,12,2,23,0.077
3385,1184,11,39,0,72.70,0.92,1,3,0,0.078
3386,1185,12,28,0,74.43,0.05,2,4,1,0.079
3387,1186,13,36,0,76.17,0.18,3,5,2,0.080
3388,1187,14,44,0,77.90,0.31,4,6,3,0.081
3389,1188,15,33,1,79.63,0.44,5,0,4,0.082
3390,1189,16,41,0,81.36,0.57,6,1,5,0.084
3391,1190,17,49,0,83.09,0.70,7,2,6,0.085
3392,1191,18,38,0,84.82,0.83,8,3,7,0.086
3393,1192,19,46,0,86.55,0.96,9,4,8,0.088
3394,1193,20,35,0,88.28,0.09,10,5,9,0.089
3395,1194,21,43,0,1.01,0.22,11,6,10,0.090
3396,1195,22,51,0,2.74,0.35,12,0,11,0.092
3397,1196,23,40,0,4.48,0.48,1,1,12,0.093
3398,1197,24,48,0,6.21,0.61,2,2,13,0.095
3399,1198,25,56,0,7.94,0.74,3,3,14,0.097
3400,1199,26,45,1,9.67,0.87,4,4,15,0.098
3401,1200,27,53,0,11.40,0.00,5,5,16,0.100
3402,1201,28,42,0,13.13,0.13,6,6,17,0.102
3403,1202,29,50,0,14.86,0.26,7,0,18,0.103
3404,1203,30,58,0,16.59,0.39,8,1,19,0.105
3405,1204,31,47,0,18.32,0.52,9,2,20,0.107
3406,1205,32,55,0,20.05,0.65,10,3,21,0.109
3407,1206,33,63,0,21.79,0.78,11,4,22,0.111
3408,1207,34,52,0,23.52,0.91,12,5,23,0.113
3409,1208,35,60,0,25.25,0.04,1,6,0,0.115
3410,1209,36,68,0,26.98,0.17,2,0,1,0.117
3411,1210,37,57,1,28.71,0.30,3,1,2,0.119
3412,1211,38,65,0,30.44,0.43,4,2,3,0.121
3413,1212,39,54,0,32.17,0.56,5,3,4,0.123
3414,1213,40,62,0,33.90,0.69,6,4,5,0.125
3415,1214,41,70,0,35.63,0.82,7,5,6,0.128
3416,1215,42,59,0,37.36,0.95,8,6,7,0.130
3417,1216,43,67,0,39.10,0.08,9,0,8,0.132
3418,1217,44,75,0,40.83,0.21,10,1,9,0.134
3419,1218,45,64,0,42.56,0.34,11,2,10,0.137
3420,1219,46,72,0,44.29,0.47,12,3,11,0.139
3421,1220,2,61,0,46.02,0.60,1,4,12,0.141
3422,1221,3,69,1,47.75,0.73,2,5,13,0.144
3423,1222,4,77,0,49.48,0.86,3,6,14,0.146
3424,1223,5,66,0,51.21,0.99,4,0,15,0.148
3425,1224,6,74,0,52.94,0.12,5,1,16,0.151
3426,1225,7,82,0,54.67,0.25,6,2,17,0.153
3427,1226,8,71,0,56.41,0.38,7,3,18,0.156
3428,1227,9,79,0,58.14,0.51,8,4,19,0.158
3429,1228,10,87,0,59.87,0.64,9,5,20,0.161
3430,1229,11,76,0,61.60,0.77,10,6,21,0.163
3431,1230,12,84,0,63.33,0.90,11,0,22,0.166
3432,1231,13,73,0,65.06,0.03,12,1,23,0.169
3433,1232,14,81,1,66.79,0.16,1,2,0,0.171
3434,1233,15,89,0,68.52,0.29,2,3,1,0.174
3435,1234,16,78,0,70.25,0.42,3,4,2,0.176
3436,1235,17,86,0,71.98,0.55,4,5,3,0.179
3437,1236,18,94,0,73.72,0.68,5,6,4,0.182
3438,1237,19,83,0,75.45,0.81,6,0,5,0.184
3439,1238,20,91,0,77.18,0.94,7,1,6,0.187
3440,1239,21,80,0,78.91,0.07,8,2,7,0.190
3441,1240,22,88,0,80.64,0.20,9,3,8,0.192
3442,1241,23,96,0,82.37,0.33,10,4,9,0.195
3443,1242,24,85,0,84.10,0.46,11,5,10,0.198
3444,1243,25,93,1,85.83,0.59,12,6,11,0.200
3445,1244,26,101,0,87.56,0.72,1,0,12,0.203
3446,1245,27,90,0,0.29,0.85,2,1,13,0.206
3447,1246,28,98,0,2.03,0.98,3,2,14,0.208
3448,1247,29,106,0,3.76,0.11,4,3,15,0.211
3449,1248,30,95,0,5.49,0.24,5,4,16,0.214
3450,1249,31,103,0,7.22,0.37,6,5,17,0.216
3451,1250,32,92,0,8.95,0.50,7,6,18,0.219
3452,1251,33,100,0,10.68,0.63,8,0,19,0.222
3453,1252,34,108,0,12.41,0.76,9,1,20,0.224
3454,1253,35,97,0,14.14,0.89,10,2,21,0.227
3455,1254,36,105,1,15.87,0.02,11,3,22,0.230
3456,1255,37,113,0,17.60,0.15,12,4,23,0.232
3457,1256,38,102,0,19.34,0.28,1,5,0,0.235
3458,1257,39,110,0,21.07,0.41,2,6,1,0.237
3459,1258,40,99,0,22.80,0.54,3,0,2,0.240
3460,1259,41,107,0,24.53,0.67,4,1,3,0.242
3461,1260,42,115,0,26.26,0.80,5,2,4,0.245
3462,1261,43,104,0,27.99,0.93,6,3,5,0.248
3463,1262,44,112,0,29.72,0.06,7,4,6,0.250
3464,1263,45,120,0,31.45,0.19,8,5,7,0.252
3465,1264,46,109,0,33.18,0.32,9,6,8,0.255
3466,1265,2,117,1,34.91,0.45,10,0,9,0.257
3467,1266,3,125,0,36.65,0.58,11,1,10,0.260
3468,1267,4,114,0,38.38,0.71,12,2,11,0.262
3469,1268,5,122,0,40.11,0.84,1,3,12,0.264
3470,1269,6,111,0,41.84,0.97,2,4,13,0.267
3471,1270,7,119,0,43.57,0.10,3,5,14,0.269
3472,1271,8,127,0,45.30,0.23,4,6,15,0.271
3473,1272,9,116,0,47.03,0.36,5,0,16,0.274
3474,1273,10,124,0,48.76,0.49,6,1,17,0.276
3475,1274,11,132,0,50.49,0.62,7,2,18,0.278
3476,1275,12,121,0,52.22,0.75,8,3,19,0.280
3477,1276,13,129,1,53.96,0.88,9,4,20,0.282
3478,1277,14,118,0,55.69,0.01,10,5,21,0.284
3479,1278,15,126,0,57.42,0.14,11,6,22,0.286
3480,1279,16,134,0,59.15,0.27,12,0,23,0.288
3481,1280,17,3,0,60.88,0.40,1,1,0,0.290
3482,1281,18,11,0,62.61,0.53,2,2,1,0.292
3483,1282,19,19,0,64.34,0.66,3,3,2,0.294
3484,1283,20,8,0,66.07,0.79,4,4,3,0.296
3485,1284,21,16,0,67.80,0.92,5,5,4,0.298
3486,1285,22,24,0,69.53,0.05,6,6,5,0.299
3487,1286,23,13,0,71.27,0.18,7,0,6,0.301
3488,1287,24,21,1,73.00,0.31,8,1,7,0.303
3489,1288,25,10,0,74.73,0.44,9,2,8,0.304
3490,1289,26,18,0,76.46,0.57,10,3,9,0.306
3491,1290,27,26,0,78.19,0.70,11,4,10,0.307
3492,1291,28,15,0,79.92,0.83,12,5,11,0.309
3493,1292,29,23,0,81.65,0.96,1,6,12,0.310
3494,1293,30,31,0,83.38,0.09,2,0,13,0.312
3495,1294,31,20,0,85.11,0.22,3,1,14,0.313
3496,1295,32,28,0,86.84,0.35,4,2,15,0.314
3497,1296,33,17,0,88.58,0.48,5,3,16,0.315
3498,1297,34,25,0,1.31,0.61,6,4,17,0.317
3499,1298,35,33,1,3.04,0.74,7,5,18,0.318
3500,1299,36,22,0,4.77,0.87,8,6,19,0.319
3501,1300,37,30,0,6.50,0.00,9,0,20,0.320
3502,1301,38,38,0,8.23,0.13,10,1,21,0.321
3503,1302,39,27,0,9.96,0.26,11,2,22,0.321
3504,1303,40,35,0,11.69,0.39,12,3,23,0.322
3505,1304,41,43,0,13.42,0.52,1,4,0,0.323
3506,1305,42,32,0,15.15,0.65,2,5,1,0.324
3507,1306,43,40,0,16.89,0.78,3,6,2,0.324
3508,1307,44,29,0,18.62,0.91,4,0,3,0.325
3509,1308,45,37,0,20.35,0.04,5,1,4,0.325
3510,1309,46,45,1,22.08,0.17,6,2,5,0.326
3511,1310,2,34,0,23.81,0.30,7,3,6,0.326
3512,1311,3,42,0,25.54,0.43,8,4,7,0.327
3513,1312,4,50,0,27.27,0.56,9,5,8,0.327
3514,1313,5,39,0,29.00,0.69,10,6,9,0.327
3515,1314,6,47,0,30.73,0.82,11,0,10,0.327
3516,1315,7,36,0,32.46,0.95,12,1,11,0.327
3517,1316,8,44,0,34.20,0.08,1,2,12,0.327
3518,1317,9,52,0,35.93,0.21,2,3,13,0.327
3519,1318,10,41,0,37.66,0.34,3,4,14,0.327
3520,1319,11,49,0,39.39,0.47,4,5,15,0.327
3521,1320,12,57,1,41.12,0.60,5,6,16,0.327
3522,1321,13,46,0,42.85,0.73,6,0,17,0.326
3523,1322,14,54,0,44.58,0.86,7,1,18,0.326
3524,1323,15,62,0,46.31,0.99,8,2,19,0.325
3525,1324,16,51,0,48.04,0.12,9,3,20,0.325
3526,1325,17,59,0,49.77,0.25,10,4,21,0.324
3527,1326,18,48,0,51.51,0.38,11,5,22,0.324
3528,1327,19,56,0,53.24,0.51,12,6,23,0.323
3529,1328,20,64,0,54.97,0.64,1,0,0,0.322
3530,1329,21,53,0,56.70,0.77,2,1,1,0.321
3531,1330,22,61,0,58.43,0.90,3,2,2,0.321
3532,1331,23,69,1,60.16,0.03,4,3,3,0.320
3533,1332,24,58,0,61.89,0.16,5,4,4,0.319
3534,1333,25,66,0,63.62,0.29,6,5,5,0.317
3535,1334,26,55,0,65.35,0.42,7,6,6,0.316
3536,1335,27,63,0,67.08,0.55,8,0,7,0.315
3537,1336,28,71,0,68.82,0.68,9,1,8,0.314
3538,1337,29,60,0,70.55,0.81,10,2,9,0.312
3539,1338,30,68,0,72.28,0.94,11,3,10,0.311
3540,1339,31,76,0,74.01,0.07,12,4,11,0.309
3541,1340,32,65,0,75.74,0.20,1,5,12,0.308
3542,1341,33,73,0,77.47,0.33,2,6,13,0.306
3543,1342,34,81,1,79.20,0.46,3,0,14,0.305
3544,1343,35,70,0,80.93,0.59,4,1,15,0.303
3545,1344,36,78,0,82.66,0.72,5,2,16,0.301
3546,1345,37,67,0,84.39,0.85,6,3,17,0.299
3547,1346,38,75,0,86.13,0.98,7,4,18,0.297
3548,1347,39,83,0,87.86,0.11,8,5,19,0.295
3549,1348,40,72,0,0.59,0.24,9,6,20,0.293
3550,1349,41,80,0,2.32,0.37,10,0,21,0.291
3551,1350,42,88,0,4.05,0.50,11,1,22,0.289
3552,1351,43,77,0,5.78,0.63,12,2,23,0.287
3553,1352,44,85,0,7.51,0.76,1,3,0,0.284
3554,1353,45,74,1,9.24,0.89,2,4,1,0.282
3555,1354,46,82,0,10.97,0.02,3,5,2,0.279
3556,1355,2,90,0,12.70,0.15,4,6,3,0.277
3557,1356,3,79,0,14.44,0.28,5,0,4,0.274
3558,1357,4,87,0,16.17,0.41,6,1,5,0.272
3559,1358,5,95,0,17.90,0.54,7,2,6,0.269
3560,1359,6,84,0,19.63,0.67,8,3,7,0.267
3561,1360,7,92,0,21.36,0.80,9,4,8,0.264
3562,1361,8,100,0,23.09,0.93,10,5,9,0.261
3563,1362,9,89,0,24.82,0.06,11,6,10,0.258
3564,1363,10,97,0,26.55,0.19,12,0,11,0.255
3565,1364,11,86,1,28.28,0.32,1,1,12,0.252
3566,1365,12,94,0,30.01,0.45,2,2,13,0.249
3567,1366,13,102,0,31.75,0.58,3,3,14,0.246
3568,1367,14,91,0,33.48,0.71,4,4,15,0.243
3569,1368,15,99,0,35.21,0.84,5,5,16,0.240
3570,1369,16,107,0,36.94,0.97,6,6,17,0.237
3571,1370,17,96,0,38.67,0.10,7,0,18,0.233
3572,1371,18,104,0,40.40,0.23,8,1,19,0.230
3573,1372,19,93,0,42.13,0.36,9,2,20,0.227
3574,1373,20,101,0,43.86,0.49,10,3,21,0.223
3575,1374,21,109,0,45.59,0.62,11,4,22,0.220
3576,1375,22,98,1,47.32,0.75,12,5,23,0.216
3577,1376,23,106,0,49.06,0.88,1,6,0,0.213
3578,1377,24,114,0,50.79,0.01,2,0,1,0.209
3579,1378,25,103,0,52.52,0.14,3,1,2,0.206
3580,1379,26,111,0,54.25,0.27,4,2,3,0.202
3581,1380,27,119,0,55.98,0.40,5,3,4,0.198
3582,1381,28,108,0,57.71,0.53,6,4,5,0.195
3583,1382,29,116,0,59.44,0.66,7,5,6,0.191
3584,1383,30,105,0,61.17,0.79,8,6,7,0.187
3585,1384,31,113,0,62.90,0.92,9,0,8,0.183
3586,1385,32,121,0,64.63,0.05,10,1,9,0.180
3587,1386,33,110,1,66.37,0.18,11,2,10,0.176
3588,1387,34,118,0,68.10,0.31,12,3,11,0.172
3589,1388,35,126,0,69.83,0.44,1,4,12,0.168
3590,1389,36,115,0,71.56,0.57,2,5,13,0.164
3591,1390,37,123,0,73.29,0.70,3,6,14,0.160
3592,1391,38,112,0,75.02,0.83,4,0,15,0.156
3593,1392,39,120,0,76.75,0.96,5,1,16,0.152
3594,1393,40,128,0,78.48,0.09,6,2,17,0.148
3595,1394,41,117,0,80.21,0.22,7,3,18,0.144
3596,1395,42,125,0,81.94,0.35,8,4,19,0.140
3597,1396,43,133,0,83.68,0.48,9,5,20,0.136
3598,1397,44,122,1,85.41,0.61,10,6,21,0.132
3599,1398,45,130,0,87.14,0.74,11,0,22,0.127
3600,1399,46,138,0,88.87,0.87,12,1,23,0.123
3601,1400,2,7,0,1.60,0.00,1,2,0,0.119
3602,1401,3,15,0,3.33,0.13,2,3,1,0.115
3603,1402,4,4,0,5.06,0.26,3,4,2,0.111
3604,1403,5,12,0,6.79,0.39,4,5,3,0.107
3605,1404,6,20,0,8.52,0.52,5,6,4,0.103
3606,1405,7,9,0,10.25,0.65,6,0,5,0.098
3607,1406,8,17,0,11.99,0.78,7,1,6,0.094
3608,1407,9,25,0,13.72,0.91,8,2,7,0.090
3609,1408,10,14,1,15.45,0.04,9,3,8,0.086
3610,1409,11,22,0,17.18,0.17,10,4,9,0.082
3611,1410,12,11,0,18.91,0.30,11,5,10,0.077
3612,1411,13,19,0,20.64,0.43,12,6,11,0.073
3613,1412,14,27,0,22.37,0.56,1,0,12,0.069
3614,1413,15,16,0,24.10,0.69,2,1,13,0.065
3615,1414,16,24,0,25.83,0.82,3,2,14,0.061
3616,1415,17,32,0,27.56,0.95,4,3,15,0.056
3617,1416,18,21,0,29.30,0.08,5,4,16,0.052
3618,1417,19,29,0,31.03,0.21,6,5,17,0.048
3619,1418,20,37,0,32.76,0.34,7,6,18,0.044
3620,1419,21,26,1,34.49,0.47,8,0,19,0.040
3621,1420,22,34,0,36.22,0.60,9,1,20,0.036
3622,1421,23,23,0,37.95,0.73,10,2,21,0.032
3623,1422,24,31,0,39.68,0.86,11,3,22,0.028
3624,1423,25,39,0,41.41,0.99,12,4,23,0.024
3625,1424,26,28,0,43.14,0.12,1,5,0,0.020
3626,1425,27,36,0,44.87,0.25,2,6,1,0.016
3627,1426,28,44,0,46.61,0.38,3,0,2,0.012
3628,1427,29,33,0,48.34,0.51,4,1,3,0.010
3629,1428,30,41,0,50.07,0.64,5,2,4,0.010
3630,1429,31,30,0,51.80,0.77,6,3,5,0.010
3631,1430,32,38,1,53.53,0.90,7,4,6,0.010
3632,1431,33,46,0,55.26,0.03,8,5,7,0.010
3633,1432,34,35,0,56.99,0.16,9,6,8,0.010
3634,1433,35,43,0,58.72,0.29,10,0,9,0.010
3635,1434,36,51,0,60.45,0.42,11,1,10,0.010
3636,1435,37,40,0,62.18,0.55,12,2,11,0.010
3637,1436,38,48,0,63.92,0.68,1,3,12,0.010
3638,1437,39,56,0,65.65,0.81,2,4,13,0.010
3639,1438,40,45,0,67.38,0.94,3,5,14,0.010
3640,1439,41,53,0,69.11,0.07,4,6,15,0.010
3641,1440,42,42,0,70.84,0.20,5,0,16,0.010
3642,1441,43,50,1,72.57,0.33,6,1,17,0.010
3643,1442,44,58,0,74.30,0.46,7,2,18,0.010
3644,1443,45,47,0,76.03,0.59,8,3,19,0.010
3645,1444,46,55,0,77.76,0.72,9,4,20,0.010
3646,1445,2,63,0,79.49,0.85,10,5,21,0.010
3647,1446,3,52,0,81.23,0.98,11,6,22,0.010
3648,1447,4,60,0,82.96,0.11,12,0,23,0.010
3649,1448,5,49,0,84.69,0.24,1,1,0,0.010
3650,1449,6,57,0,86.42,0.37,2,2,1,0.010
3651,1450,7,65,0,88.15,0.50,3,3,2,0.010
3652,1451,8,54,0,0.88,0.63,4,4,3,0.010
3653,1452,9,62,1,2.61,0.76,5,5,4,0.010
3654,1453,10,70,0,4.34,0.89,6,6,5,0.010
3655,1454,11,59,0,6.07,0.02,7,0,6,0.010
3656,1455,12,67,0,7.80,0.15,8,1,7,0.010
3657,1456,13,75,0,9.54,0.28,9,2,8,0.010
3658,1457,14,64,0,11.27,0.41,10,3,9,0.010
3659,1458,15,72,0,13.00,0.54,11,4,10,0.010
3660,1459,16,61,0,14.73,0.67,12,5,11,0.010
3661,1460,17,69,0,16.46,0.80,1,6,12,0.010
3662,1461,18,77,0,18.19,0.93,2,0,13,0.010
3663,1462,19,66,0,19.92,0.06,3,1,14,0.010
3664,1463,20,74,1,21.65,0.19,4,2,15,0.010
3665,1464,21,82,0,23.38,0.32,5,3,16,0.010
3666,1465,22,71,0,25.11,0.45,6,4,17,0.010
3667,1466,23,79,0,26.85,0.58,7,5,18,0.010
3668,1467,24,68,0,28.58,0.71,8,6,19,0.010
3669,1468,25,76,0,30.31,0.84,9,0,20,0.010
3670,1469,26,84,0,32.04,0.97,10,1,21,0.010
3671,1470,27,73,0,33.77,0.10,11,2,22,0.010
3672,1471,28,81,0,35.50,0.23,12,3,23,0.010
3673,1472,29,89,0,37.23,0.36,1,4,0,0.010
3674,1473,30,78,0,38.96,0.49,2,5,1,0.010
3675,1474,31,86,1,40.69,0.62,3,6,2,0.010
3676,1475,32,94,0,42.42,0.75,4,0,3,0.010
3677,1476,33,83,0,44.16,0.88,5,1,4,0.010
3678,1477,34,91,0,45.89,0.01,6,2,5,0.010
3679,1478,35,80,0,47.62,0.14,7,3,6,0.010
3680,1479,36,88,0,49.35,0.27,8,4,7,0.010
3681,1480,37,96,0,51.08,0.40,9,5,8,0.010
3682,1481,38,85,0,52.81,0.53,10,6,9,0.010
3683,1482,39,93,0,54.54,0.66,11,0,10,0.010
3684,1483,40,101,0,56.27,0.79,12,1,11,0.010
3685,1484,41,90,0,58.00,0.92,1,2,12,0.010
3686,1485,42,98,1,59.73,0.05,2,3,13,0.010
3687,1486,43,87,0,61.47,0.18,3,4,14,0.010
3688,1487,44,95,0,63.20,0.31,4,5,15,0.010
3689,1488,45,103,0,64.93,0.44,5,6,16,0.010
3690,1489,46,92,0,66.66,0.57,6,0,17,0.010
3691,1490,2,100,0,68.39,0.70,7,1,18,0.010
3692,1491,3,108,0,70.12,0.83,8,2,19,0.010
3693,1492,4,97,0,71.85,0.96,9,3,20,0.010
3694,1493,5,105,0,73.58,0.09,10,4,21,0.010
3695,1494,6,113,0,75.31,0.22,11,5,22,0.010
3696,1495,7,102,0,77.04,0.35,12,6,23,0.010
3697,1496,8,110,1,78.78,0.48,1,0,0,0.010
3698,1497,9,99,0,80.51,0.61,2,1,1,0.010
3699,1498,10,107,0,82.24,0.74,3,2,2,0.010
3700,1499,11,115,0,83.97,0.87,4,3,3,0.010
3701,1500,12,104,0,85.70,0.00,5,4,4,0.010
3702,1501,13,112,0,87.43,0.13,6,5,5,0.010
3703,1502,14,120,0,0.16,0.26,7,6,6,0.010
3704,1503,15,109,0,1.89,0.39,8,0,7,0.010
3705,1504,16,117,0,3.62,0.52,9,1,8,0.010
3706,1505,17,106,0,5.35,0.65,10,2,9,0.010
3707,1506,18,114,0,7.09,0.78,11,3,10,0.010
3708,1507,19,122,1,8.82,0.91,12,4,11,0.010
3709,1508,20,111,0,10.55,0.04,1,5,12,0.010
3710,1509,21,119,0,12.28,0.17,2,6,13,0.010
3711,1510,22,127,0,14.01,0.30,3,0,14,0.010
3712,1511,23,116,0,15.74,0.43,4,1,15,0.010
3713,1512,24,124,0,17.47,0.56,5,2,16,0.010
3714,1513,25,132,0,19.20,0.69,6,3,17,0.010
3715,1514,26,121,0,20.93,0.82,7,4,18,0.010
3716,1515,27,129,0,22.66,0.95,8,5,19,0.010
3717,1516,28,118,0,24.40,0.08,9,6,20,0.010
3718,1517,29,126,0,26.13,0.21,10,0,21,0.010
3719,1518,30,134,1,27.86,0.34,11,1,22,0.010
3720,1519,31,123,0,29.59,0.47,12,2,23,0.010
3721,1520,32,11,0,31.32,0.60,1,3,0,0.010
